ligne,station,ordre,correspondance,station_norm,station_key,latitude,longitude
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.86251523497548,2.345785860039181
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.856942736159496,2.348147481005499
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.86182227279812,2.3470126872387564
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.85928732517095,2.345803056189527
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.859589655582816,2.346478183587595
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.8597186619952,2.346768285736699
METRO 7 1,Pont Marie,21,,pont marie,pont marie,48.85357547250359,2.357162571618337
METRO 7 1,Sully – Morland,22,,sully morland,sully morland,48.85162059096899,2.3615249655078383
METRO 7 1,Jussieu,23,METRO 10,jussieu,jussieu,48.84595066575015,2.355050264434754
METRO 7 1,Jussieu,23,METRO 10,jussieu,jussieu,48.846151122181325,2.354917983707404
METRO 7 1,Place Monge,24,,place monge,place monge,48.84286683068267,2.352224728183084
METRO 7 1,Censier – Daubenton,25,,censier daubenton,censier daubenton,48.84023383632875,2.3516064753021904
METRO 7 1,Les Gobelins,26,,les gobelins,les gobelins,48.83593030287887,2.3525422662627022
METRO 7 1,Place d’Italie,27,"METRO 5, METRO 6",place d'italie,place d'italie,48.8309272410005,2.356121938797104
METRO 7 1,Place d’Italie,27,"METRO 5, METRO 6",place d'italie,place d'italie,48.83143363013256,2.355643643033711
METRO 7 1,Place d’Italie,27,"METRO 5, METRO 6",place d'italie,place d'italie,48.830972672988366,2.3555802740779104
METRO 7 1,Tolbiac,28,,tolbiac,tolbiac,48.82642601087568,2.357245650758686
METRO 7 1,Maison Blanche,29,,maison blanche,maison blanche,48.82218265855656,2.358551348202204
METRO 7 1,Maison Blanche,29,,maison blanche,maison blanche,48.82142042957708,2.3590551543843183
METRO 7 1,Porte d’Italie,30,,porte d'italie,porte d'italie,48.81922334960906,2.35970521674602
METRO 7 1,Porte d’Italie,30,,porte d'italie,porte d'italie,48.81905151465142,2.3601297420152623
METRO 7 1,Porte de Choisy,31,,porte de choisy,porte de choisy,48.81976126757109,2.3640154621825227
METRO 7 1,Porte de Choisy,31,,porte de choisy,porte de choisy,48.81987622105712,2.364531953109201
METRO 7 1,Porte de Choisy,31,,porte de choisy,porte de choisy,48.81945368699376,2.3651909325792806
METRO 7 1,Porte d’Ivry,32,,porte d'ivry,porte d'ivry,48.82182955806905,2.370053603529677
METRO 7 1,Porte d’Ivry,32,,porte d'ivry,porte d'ivry,48.82135578381409,2.369290587346029
METRO 7 1,Pierre et Marie Curie,33,,pierre et marie curie,pierre et marie curie,48.81593076305632,2.37726720151374
METRO 7 1,Mairie d’Ivry,34,,mairie d'ivry,mairie d'ivry,48.81052080428471,2.384289600960821
METRO 7 2,La Courneuve – 8 Mai 1945,1,,la courneuve 8 mai 1945,la courneuve 8 mai 1945,48.92078596906289,2.410598616469426
METRO 7 2,Fort d’Aubervilliers,2,,fort d'aubervilliers,fort d'aubervilliers,48.91494975727623,2.4044090887818643
METRO 7 2,Aubervilliers – Pantin – Quatre Chemins,3,,aubervilliers pantin quatre chemins,aubervilliers pantin quatre chemins,48.90378388105197,2.392221222535117
METRO 7 2,Porte de la Villette,4,,porte de la villette,porte de la villette,48.89738989158187,2.385508387668673
METRO 7 2,Porte de la Villette,4,,porte de la villette,porte de la villette,48.8974287355787,2.38658143311372
METRO 7 2,Corentin Cariou,5,,corentin cariou,corentin cariou,48.89465585833331,2.382160158371538
METRO 7 2,Crimée,6,,crimee,crimee,48.890906449558166,2.377090439088876
METRO 7 2,Riquet,7,,riquet,riquet,48.88796756174982,2.3734568878525493
METRO 7 2,Stalingrad,8,"METRO 2, METRO 5",stalingrad,stalingrad,48.88432566304799,2.3673720385654686
METRO 7 2,Stalingrad,8,"METRO 2, METRO 5",stalingrad,stalingrad,48.88428415025653,2.365821546282089
METRO 7 2,Stalingrad,8,"METRO 2, METRO 5",stalingrad,stalingrad,48.88479825198408,2.36958085557783
METRO 7 2,Louis Blanc,9,METRO 7BIS,louis blanc,louis blanc,48.88094656356074,2.3649934724001813
METRO 7 2,Louis Blanc,9,METRO 7BIS,louis blanc,louis blanc,48.881192119071,2.364378741179748
METRO 7 2,Château-Landon,10,,chateau landon,chateau landon,48.87844430039445,2.3619653022299603
METRO 7 2,Gare de l’Est,11,"METRO 4, METRO 5, RER E",gare de l'est,gare de l'est,48.8759910648072,2.357880771925327
METRO 7 2,Gare de l’Est,11,"METRO 4, METRO 5, RER E",gare de l'est,gare de l'est,48.87737561987964,2.3594566169442075
METRO 7 2,Gare de l’Est,11,"METRO 4, METRO 5, RER E",gare de l'est,gare de l'est,48.8762727026041,2.3580579070747385
METRO 7 2,Gare de l’Est,11,"METRO 4, METRO 5, RER E",gare de l'est,gare de l'est,48.87612635294891,2.358047505360746
METRO 7 2,Poissonnière,12,,poissonniere,poissonniere,48.877100185798646,2.3487755574768467
METRO 7 2,Cadet,13,,cadet,cadet,48.87600859381197,2.3445724820893283
METRO 7 2,Le Peletier,14,,le peletier,le peletier,48.87497174554318,2.34057598204372
METRO 7 2,Chaussée d’Antin – La Fayette,15,METRO 9,chaussee d'antin la fayette,chaussee d'antin la fayette,48.873252746484354,2.3339466825286297
METRO 7 2,Chaussée d’Antin – La Fayette,15,METRO 9,chaussee d'antin la fayette,chaussee d'antin la fayette,48.87280447590615,2.3344562913768514
METRO 7 2,Opéra,16,"METRO 3, METRO 8, RER A",opera,opera,48.86993903518653,2.332592489355912
METRO 7 2,Opéra,16,"METRO 3, METRO 8, RER A",opera,opera,48.87130850300574,2.331493987087091
METRO 7 2,Opéra,16,"METRO 3, METRO 8, RER A",opera,opera,48.87048333292661,2.3311863468516525
METRO 7 2,Pyramides,17,METRO 14,pyramides,pyramides,48.86590673959417,2.3341895419682497
METRO 7 2,Pyramides,17,METRO 14,pyramides,pyramides,48.86573786666654,2.33443771486555
METRO 7 2,Palais Royal – Musée du Louvre,18,METRO 1,palais royal musee du louvre,palais royal musee du louvre,48.86234803084025,2.336496460942477
METRO 7 2,Palais Royal – Musée du Louvre,18,METRO 1,palais royal musee du louvre,palais royal musee du louvre,48.86282967190577,2.3368784003342
METRO 7 2,Pont Neuf,19,,pont neuf,pont neuf,48.85855382636669,2.342232759368107
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.85763141070005,2.3480365654004016
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.86251523497548,2.345785860039181
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.856942736159496,2.348147481005499
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.86182227279812,2.3470126872387564
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.85928732517095,2.345803056189527
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.859589655582816,2.346478183587595
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.8597186619952,2.346768285736699
METRO 7 2,Pont Marie,21,,pont marie,pont marie,48.85357547250359,2.357162571618337
METRO 7 2,Sully – Morland,22,,sully morland,sully morland,48.85162059096899,2.3615249655078383
METRO 7 2,Jussieu,23,METRO 10,jussieu,jussieu,48.84595066575015,2.355050264434754
METRO 7 2,Jussieu,23,METRO 10,jussieu,jussieu,48.846151122181325,2.354917983707404
METRO 7 2,Place Monge,24,,place monge,place monge,48.84286683068267,2.352224728183084
METRO 7 2,Censier – Daubenton,25,,censier daubenton,censier daubenton,48.84023383632875,2.3516064753021904
METRO 7 2,Les Gobelins,26,,les gobelins,les gobelins,48.83593030287887,2.3525422662627022
METRO 7 2,Place d’Italie,27,"METRO 5, METRO 6",place d'italie,place d'italie,48.8309272410005,2.356121938797104
METRO 7 2,Place d’Italie,27,"METRO 5, METRO 6",place d'italie,place d'italie,48.83143363013256,2.355643643033711
METRO 7 2,Place d’Italie,27,"METRO 5, METRO 6",place d'italie,place d'italie,48.830972672988366,2.3555802740779104
METRO 7 2,Tolbiac,28,,tolbiac,tolbiac,48.82642601087568,2.357245650758686
METRO 7 2,Maison Blanche,29,,maison blanche,maison blanche,48.82218265855656,2.358551348202204
METRO 7 2,Maison Blanche,29,,maison blanche,maison blanche,48.82142042957708,2.3590551543843183
METRO 7 2,Porte d’Italie,30,,porte d'italie,porte d'italie,48.81922334960906,2.35970521674602
METRO 7 2,Porte d’Italie,30,,porte d'italie,porte d'italie,48.81905151465142,2.3601297420152623
METRO 7 2,Porte de Choisy,31,,porte de choisy,porte de choisy,48.81976126757109,2.3640154621825227
METRO 7 2,Porte de Choisy,31,,porte de choisy,porte de choisy,48.81987622105712,2.364531953109201
METRO 7 2,Porte de Choisy,31,,porte de choisy,porte de choisy,48.81945368699376,2.3651909325792806
METRO 7 2,Porte d’Ivry,32,,porte d'ivry,porte d'ivry,48.82182955806905,2.370053603529677
METRO 7 2,Porte d’Ivry,32,,porte d'ivry,porte d'ivry,48.82135578381409,2.369290587346029
METRO 7 2,Pierre et Marie Curie,33,,pierre et marie curie,pierre et marie curie,48.81593076305632,2.37726720151374
METRO 7 2,Mairie d’Ivry,34,,mairie d'ivry,mairie d'ivry,48.81052080428471,2.384289600960821
METRO 7 2,Le Kremlin – Bicêtre,35,,le kremlin bicetre,le kremlin bicetre,48.81012995727394,2.362263387127349
METRO 7 2,Villejuif – Léo Lagrange,36,,villejuif leo lagrange,villejuif leo lagrange,48.80468812091137,2.3639531966021656
METRO 7 2,Villejuif – Paul Vaillant – Couturier,37,,villejuif paul vaillant couturier,villejuif paul vaillant couturier,48.79648308455054,2.3682695400496945
METRO 7 2,Villejuif – Louis Aragon,38,,villejuif louis aragon,villejuif louis aragon,48.78728035004914,2.366988444947912
METRO 7 2,Villejuif – Louis Aragon,38,,villejuif louis aragon,villejuif louis aragon,48.78756279294567,2.367804105603498
METRO 8,Balard,1,,balard,balard,48.83629530154249,2.278330259866024
METRO 8,Balard,1,,balard,balard,48.83612298019267,2.2781191783109924
METRO 8,Lourmel,2,,lourmel,lourmel,48.83873485883676,2.2821433781708915
METRO 8,Boulogne – Jean Jaurès,3,,boulogne jean jaures,boulogne jean jaures,48.842005347289565,2.238887327153073
METRO 8,Porte d’Auteuil,4,,porte d'auteuil,porte d'auteuil,48.847971541497,2.257744680363203
METRO 8,Michel-Ange – Molitor,5,METRO 9,michel ange molitor,michel ange molitor,48.84524756545478,2.261623492404886
METRO 8,Michel-Ange – Molitor,5,METRO 9,michel ange molitor,michel ange molitor,48.84505817231375,2.261745124963672
METRO 8,Michel-Ange – Auteuil,6,METRO 10,michel ange auteuil,michel ange auteuil,48.84789565020843,2.2640820307462217
METRO 8,Michel-Ange – Auteuil,6,METRO 10,michel ange auteuil,michel ange auteuil,48.84793480789207,2.264218775687729
METRO 8,Javel,7,METRO 10,javel,javel,48.84715690155799,2.278036281995908
METRO 8,Église d’Auteuil,8,,eglise d'auteuil,eglise d'auteuil,48.84715005481051,2.26913587274288
METRO 8,Charles Michels,9,,charles michels,charles michels,48.8465346367312,2.2859992220590075
METRO 8,La Motte-Picquet – Grenelle,10,"METRO 6, METRO 10, METRO 8",la motte picquet grenelle,la motte picquet grenelle,48.848741665717824,2.2989309117480614
METRO 8,La Motte-Picquet – Grenelle,10,"METRO 6, METRO 10, METRO 8",la motte picquet grenelle,la motte picquet grenelle,48.84957521390955,2.298625127144874
METRO 8,École Militaire,11,,ecole militaire,ecole militaire,48.85489056687858,2.3064034857365168
METRO 8,La Tour-Maubourg,12,,la tour maubourg,la tour maubourg,48.85772541289347,2.310565960946845
METRO 8,Invalides,13,"METRO 8, METRO 13",invalides,invalides,48.86002845820203,2.3139151192031537
METRO 8,Invalides,13,"METRO 8, METRO 13",invalides,invalides,48.862884804554966,2.31251355492596
METRO 8,Invalides,13,"METRO 8, METRO 13",invalides,invalides,48.86038127919816,2.314890730058881
METRO 8,Saint-François-Xavier,14,,saint francois xavier,saint francois xavier,48.85144170744032,2.314408121472487
METRO 8,Ségur,15,,segur,segur,48.84706613315245,2.3074022406196404
METRO 8,Duroc,16,"METRO 10, METRO 13",duroc,duroc,48.84698910613954,2.3170052357372453
METRO 8,Duroc,16,"METRO 10, METRO 13",duroc,duroc,48.84705255542817,2.3164243520508925
METRO 8,Vaneau,17,,vaneau,vaneau,48.8488163733696,2.3212578628937472
METRO 8,Saint-Placide,18,,saint placide,saint placide,48.84687823885142,2.3267927850276813
METRO 8,Sèvres – Babylone,19,"METRO 10, METRO 12",sevres babylone,sevres babylone,48.8510317512393,2.3261023128241907
METRO 8,Sèvres – Babylone,19,"METRO 10, METRO 12",sevres babylone,sevres babylone,48.85176205249548,2.326822568897497
METRO 8,Rennes,20,,rennes,rennes,48.84845784944872,2.3277821284985807
METRO 8,Saint-Germain-des-Prés,21,,saint germain des pres,saint germain des pres,48.853718934000206,2.333776138218468
METRO 8,Odéon,22,"METRO 4, METRO 10",odeon,odeon,48.85230076309424,2.3397277815930964
METRO 8,Odéon,22,"METRO 4, METRO 10",odeon,odeon,48.85193594203498,2.340613006406504
METRO 8,Cluny – La Sorbonne,23,,cluny la sorbonne,cluny la sorbonne,48.851050282314304,2.344273345421352
METRO 8,Maubert – Mutualité,24,,maubert mutualite,maubert mutualite,48.85008987805251,2.3482087741854687
METRO 8,Jussieu,25,"METRO 7, METRO 10",jussieu,jussieu,48.84595066575015,2.355050264434754
METRO 8,Jussieu,25,"METRO 7, METRO 10",jussieu,jussieu,48.846151122181325,2.354917983707404
METRO 8,Sulpher – Morland,26,,sulpher morland,sulpher morland,,
METRO 8,Place Monge,27,,place monge,place monge,48.84286683068267,2.352224728183084
METRO 8,Censier – Daubenton,28,,censier daubenton,censier daubenton,48.84023383632875,2.3516064753021904
METRO 8,Les Gobelins,29,,les gobelins,les gobelins,48.83593030287887,2.3525422662627022
METRO 8,Place d’Italie,30,"METRO 5, METRO 6",place d'italie,place d'italie,48.8309272410005,2.356121938797104
METRO 8,Place d’Italie,30,"METRO 5, METRO 6",place d'italie,place d'italie,48.83143363013256,2.355643643033711
METRO 8,Place d’Italie,30,"METRO 5, METRO 6",place d'italie,place d'italie,48.830972672988366,2.3555802740779104
METRO 8,Tolbiac,31,,tolbiac,tolbiac,48.82642601087568,2.357245650758686
METRO 8,Maison Blanche,32,,maison blanche,maison blanche,48.82218265855656,2.358551348202204
METRO 8,Maison Blanche,32,,maison blanche,maison blanche,48.82142042957708,2.3590551543843183
METRO 8,Porte d’Italie,33,,porte d'italie,porte d'italie,48.81922334960906,2.35970521674602
METRO 8,Porte d’Italie,33,,porte d'italie,porte d'italie,48.81905151465142,2.3601297420152623
METRO 9,Pont de Sèvres,1,,pont de sevres,pont de sevres,48.829746119994304,2.231028100202621
METRO 9,Billancourt,2,,billancourt,billancourt,48.83173796437048,2.2374367869806067
METRO 9,Marcel Sembat,3,,marcel sembat,marcel sembat,48.83362878105417,2.2435786287393302
METRO 9,Porte de Saint-Cloud,4,,porte de saint cloud,porte de saint cloud,48.83796121443632,2.2571222298326203
METRO 9,Exelmans,5,,exelmans,exelmans,48.84241277035873,2.259608472752572
METRO 9,Michel-Ange – Molitor,6,METRO 6,michel ange molitor,michel ange molitor,48.84524756545478,2.261623492404886
METRO 9,Michel-Ange – Molitor,6,METRO 6,michel ange molitor,michel ange molitor,48.84505817231375,2.261745124963672
METRO 9,Michel-Ange – Auteuil,7,METRO 10,michel ange auteuil,michel ange auteuil,48.84789565020843,2.2640820307462217
METRO 9,Michel-Ange – Auteuil,7,METRO 10,michel ange auteuil,michel ange auteuil,48.84793480789207,2.264218775687729
METRO 9,Javel,8,METRO 10,javel,javel,48.84715690155799,2.278036281995908
METRO 9,Église d’Auteuil,9,,eglise d'auteuil,eglise d'auteuil,48.84715005481051,2.26913587274288
METRO 9,La Muette,10,,la muette,la muette,48.85804605538448,2.274154629736559
METRO 9,Rue de la Pompe,11,,rue de la pompe,rue de la pompe,48.86394013069539,2.2784416488331494
METRO 9,Trocadéro,12,METRO 6,trocadero,trocadero,48.863065020217945,2.286243169328236
METRO 9,Trocadéro,12,METRO 6,trocadero,trocadero,48.86361093764568,2.287580162529652
METRO 9,Iéna,13,,iena,iena,48.8647940649002,2.29416201539428
METRO 9,Alma – Marceau,14,,alma marceau,alma marceau,48.86476684497177,2.3009910034955845
METRO 9,Franklin D. Roosevelt,15,"METRO 1, METRO 9",franklin d. roosevelt,franklin d. roosevelt,48.86869984735294,2.309505157337887
METRO 9,Franklin D. Roosevelt,15,"METRO 1, METRO 9",franklin d. roosevelt,franklin d. roosevelt,48.86943888165912,2.308607493526256
METRO 9,Saint-Philippe du Roule,16,,saint philippe du roule,saint philippe du roule,48.87204586272729,2.3100189324082736
METRO 9,Miromesnil,17,,miromesnil,miromesnil,48.87376998959543,2.31445603617697
METRO 9,Miromesnil,17,,miromesnil,miromesnil,48.87373316560706,2.314743542030632
METRO 9,Saint-Augustin,18,,saint augustin,saint augustin,48.87447567664767,2.322001788877926
METRO 9,Havre – Caumartin,19,"METRO 3, METRO 9",havre caumartin,havre caumartin,48.873513389595466,2.327543081726972
METRO 9,Havre – Caumartin,19,"METRO 3, METRO 9",havre caumartin,havre caumartin,48.87371340670775,2.3276954096301736
METRO 9,Chaussée d’Antin – La Fayette,20,"METRO 3, METRO 9",chaussee d'antin la fayette,chaussee d'antin la fayette,48.873252746484354,2.3339466825286297
METRO 9,Chaussée d’Antin – La Fayette,20,"METRO 3, METRO 9",chaussee d'antin la fayette,chaussee d'antin la fayette,48.87280447590615,2.3344562913768514
METRO 9,Richelieu – Drouot,21,,richelieu drouot,richelieu drouot,48.87169298457071,2.338463081008744
METRO 9,Richelieu – Drouot,21,,richelieu drouot,richelieu drouot,48.87219090864884,2.338857159453805
METRO 9,Grands Boulevards,22,,grands boulevards,grands boulevards,48.87125654594185,2.34456106066273
METRO 9,Bonne Nouvelle,23,,bonne nouvelle,bonne nouvelle,48.87059047801112,2.348491131078989
METRO 9,Strasbourg – Saint-Denis,24,"METRO 4, METRO 8, METRO 9, METRO 11",strasbourg saint denis,strasbourg saint denis,48.86962886377852,2.354468813108209
METRO 9,Strasbourg – Saint-Denis,24,"METRO 4, METRO 8, METRO 9, METRO 11",strasbourg saint denis,strasbourg saint denis,48.86940219665552,2.35381879359288
METRO 9,République,25,"METRO 3, METRO 5, METRO 8, METRO 9, METRO 11",republique,republique,48.86702678847436,2.364247995104706
METRO 9,République,25,"METRO 3, METRO 5, METRO 8, METRO 9, METRO 11",republique,republique,48.86782709972698,2.3637404371950392
METRO 9,République,25,"METRO 3, METRO 5, METRO 8, METRO 9, METRO 11",republique,republique,48.86799910892294,2.3650748610827645
METRO 9,République,25,"METRO 3, METRO 5, METRO 8, METRO 9, METRO 11",republique,republique,48.86760088010245,2.362757380002764
METRO 9,République,25,"METRO 3, METRO 5, METRO 8, METRO 9, METRO 11",republique,republique,48.86778030055016,2.3629287001561123
METRO 9,Oberkampf,26,,oberkampf,oberkampf,48.86496414577929,2.3679014148417363
METRO 9,Oberkampf,26,,oberkampf,oberkampf,48.8650190090373,2.368011378256503
METRO 9,Saint-Ambroise,27,,saint ambroise,saint ambroise,48.86147646373029,2.373943508245182
METRO 9,Rue Saint-Maur,28,,rue saint maur,rue saint maur,48.864285758645295,2.379741893177554
METRO 9,Saint-Maur,29,,saint maur,saint maur,,
METRO 9,Père Lachaise,30,"METRO 2, METRO 3BIS",pere lachaise,pere lachaise,48.86312321464208,2.3858824493261475
METRO 9,Père Lachaise,30,"METRO 2, METRO 3BIS",pere lachaise,pere lachaise,48.86218374787729,2.387835956453657
METRO 9,Buzenval,31,,buzenval,buzenval,48.85197520932561,2.401927284511547
METRO 9,Maraîchers,32,,maraichers,maraichers,48.85272512017012,2.406089161868773
METRO 9,Charonne,33,,charonne,charonne,48.855094494476994,2.384699760132844
METRO 9,Rue des Boulets,34,,rue des boulets,rue des boulets,48.85216836965024,2.3896255399759547
METRO 9,Nation,35,"RER A, METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84823711041019,2.395823588826126
METRO 9,Nation,35,"RER A, METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.847579367477074,2.395554512170688
METRO 9,Nation,35,"RER A, METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.848474285974376,2.395062305425881
METRO 9,Nation,35,"RER A, METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84737487872935,2.39546199483274
METRO 9,Nation,35,"RER A, METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84894464506383,2.3958794351856887
METRO 10,Boulogne – Pont de Saint-Cloud,1,,boulogne pont de saint cloud,boulogne pont de saint cloud,48.84074501612618,2.228536981491632
METRO 10,Boulogne – Jean Jaurès,2,,boulogne jean jaures,boulogne jean jaures,48.842005347289565,2.238887327153073
METRO 10,Michel-Ange – Molitor,3,"METRO 6, METRO 9",michel ange molitor,michel ange molitor,48.84524756545478,2.261623492404886
METRO 10,Michel-Ange – Molitor,3,"METRO 6, METRO 9",michel ange molitor,michel ange molitor,48.84505817231375,2.261745124963672
METRO 10,Chardon Lagache,4,,chardon lagache,chardon lagache,48.84520470358118,2.266441541719401
METRO 10,Église d'Auteuil,5,,eglise d'auteuil,eglise d'auteuil,48.84715005481051,2.26913587274288
METRO 10,Javel,6,METRO 8,javel,javel,48.84715690155799,2.278036281995908
METRO 10,Avenue Émile Zola,7,,avenue emile zola,avenue emile zola,48.84699703133652,2.2950191304763616
METRO 10,Charles Michels,8,,charles michels,charles michels,48.8465346367312,2.2859992220590075
METRO 10,École Militaire,9,,ecole militaire,ecole militaire,48.85489056687858,2.3064034857365168
METRO 10,La Tour-Maubourg,10,,la tour maubourg,la tour maubourg,48.85772541289347,2.310565960946845
METRO 10,Invalides,11,"METRO 8, METRO 13",invalides,invalides,48.86002845820203,2.3139151192031537
METRO 10,Invalides,11,"METRO 8, METRO 13",invalides,invalides,48.862884804554966,2.31251355492596
METRO 10,Invalides,11,"METRO 8, METRO 13",invalides,invalides,48.86038127919816,2.314890730058881
METRO 10,Solférino,12,,solferino,solferino,48.85849912371638,2.323167611246745
METRO 10,Mabillon,13,,mabillon,mabillon,48.8530167679172,2.335502051727558
METRO 10,Odéon,14,"METRO 4, METRO 10",odeon,odeon,48.85230076309424,2.3397277815930964
METRO 10,Odéon,14,"METRO 4, METRO 10",odeon,odeon,48.85193594203498,2.340613006406504
METRO 10,Cluny – La Sorbonne,15,,cluny la sorbonne,cluny la sorbonne,48.851050282314304,2.344273345421352
METRO 10,Saint-Michel,16,"METRO 4, RER B, METRO 10",saint michel,saint michel,48.85353290071982,2.3452883321974305
METRO 10,Saint-Michel,16,"METRO 4, RER B, METRO 10",saint michel,saint michel,48.85211888263096,2.34402115205528
METRO 10,Saint-Michel,16,"METRO 4, RER B, METRO 10",saint michel,saint michel,48.85316798489062,2.343285978923924
METRO 10,Jussieu,17,"METRO 7, METRO 10",jussieu,jussieu,48.84595066575015,2.355050264434754
METRO 10,Jussieu,17,"METRO 7, METRO 10",jussieu,jussieu,48.846151122181325,2.354917983707404
METRO 10,Gare d'Austerlitz,18,METRO 5,gare d'austerlitz,gare d'austerlitz,48.842436797924776,2.365184811993381
METRO 10,Gare d'Austerlitz,18,METRO 5,gare d'austerlitz,gare d'austerlitz,48.84252802768359,2.36543338335276
METRO 10,Gare d'Austerlitz,18,METRO 5,gare d'austerlitz,gare d'austerlitz,48.84236008246694,2.365581702747744
METRO 10,Saint-Marcel,19,,saint marcel,saint marcel,48.83842729696758,2.360967167698855
METRO 10,Campo-Formio,20,,campo formio,campo formio,48.8351525357408,2.3585662563494667
METRO 10,Place d'Italie,21,"METRO 5, METRO 6, METRO 7",place d'italie,place d'italie,48.8309272410005,2.356121938797104
METRO 10,Place d'Italie,21,"METRO 5, METRO 6, METRO 7",place d'italie,place d'italie,48.83143363013256,2.355643643033711
METRO 10,Place d'Italie,21,"METRO 5, METRO 6, METRO 7",place d'italie,place d'italie,48.830972672988366,2.3555802740779104
METRO 7BIS 1,Louis Blanc,1,METRO 7,louis blanc,louis blanc,48.88094656356074,2.3649934724001813
METRO 7BIS 1,Louis Blanc,1,METRO 7,louis blanc,louis blanc,48.881192119071,2.364378741179748
METRO 7BIS 1,Jaurès,2,,jaures,jaures,48.883193321300105,2.371933128614294
METRO 7BIS 1,Jaurès,2,,jaures,jaures,48.88162402899078,2.3702590567553905
METRO 7BIS 1,Jaurès,2,,jaures,jaures,48.88246524557207,2.370157961739611
METRO 7BIS 1,Bolivar,3,,bolivar,bolivar,48.880667463456206,2.374495966260425
METRO 7BIS 1,Buttes Chaumont,4,,buttes chaumont,buttes chaumont,48.87851411402383,2.3816145119289653
METRO 7BIS 1,Botzaris,5,,botzaris,botzaris,48.87949310793359,2.3885668704791967
METRO 7BIS 1,Danube,6,,danube,danube,48.88181610818685,2.394012398359364
METRO 7BIS 1,Pré-Saint-Gervais,7,METRO 7,pre saint gervais,pre saint gervais,48.880271957029535,2.3984681722681724
METRO 7BIS 1,Louis Blanc,7,METRO 7,louis blanc,louis blanc,48.88094656356074,2.3649934724001813
METRO 7BIS 1,Louis Blanc,7,METRO 7,louis blanc,louis blanc,48.881192119071,2.364378741179748
METRO 7BIS 1,Jaurès,6,,jaures,jaures,48.883193321300105,2.371933128614294
METRO 7BIS 1,Jaurès,6,,jaures,jaures,48.88162402899078,2.3702590567553905
METRO 7BIS 1,Jaurès,6,,jaures,jaures,48.88246524557207,2.370157961739611
METRO 7BIS 1,Bolivar,5,,bolivar,bolivar,48.880667463456206,2.374495966260425
METRO 7BIS 1,Buttes Chaumont,4,,buttes chaumont,buttes chaumont,48.87851411402383,2.3816145119289653
METRO 7BIS 1,Botzaris,3,,botzaris,botzaris,48.87949310793359,2.3885668704791967
METRO 7BIS 1,Place des Fêtes,2,METRO 11,place des fetes,place des fetes,48.87694984811022,2.3929839648173936
METRO 7BIS 1,Place des Fêtes,2,METRO 11,place des fetes,place des fetes,48.8768063892129,2.3930560919606623
METRO 7BIS 1,Pré-Saint-Gervais,1,METRO 7,pre saint gervais,pre saint gervais,48.880271957029535,2.3984681722681724
METRO 11,Châtelet,1,"METRO 1, METRO 4, METRO 7, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.85763141070005,2.3480365654004016
METRO 11,Châtelet,1,"METRO 1, METRO 4, METRO 7, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.86251523497548,2.345785860039181
METRO 11,Châtelet,1,"METRO 1, METRO 4, METRO 7, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.856942736159496,2.348147481005499
METRO 11,Châtelet,1,"METRO 1, METRO 4, METRO 7, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.86182227279812,2.3470126872387564
METRO 11,Châtelet,1,"METRO 1, METRO 4, METRO 7, METRO 14, RER A, RER B, RER D",chatelet,chatelet,48.85928732517095,2.345803056189527
