Monument,Latitude,Longitude,Station la plus proche,Distance �� pied (m),Jour,Heure,Affluence,Access
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Jeudi,19,88,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Jeudi,20,16,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Jeudi,21,92,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Jeudi,22,52,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,6,7,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,7,78,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,8,26,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,9,45,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,10,49,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,11,70,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,12,2,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,13,92,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,14,63,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,15,43,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,16,52,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,17,23,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,18,59,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,19,2,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,20,19,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,21,45,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Vendredi,22,14,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,6,24,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,7,93,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,8,77,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,9,70,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,10,16,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,11,83,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,12,99,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,13,8,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,14,37,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,15,47,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,16,59,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,17,62,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,18,85,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,19,1,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,20,87,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,21,71,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Samedi,22,10,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,6,63,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,7,76,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,8,80,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,9,71,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,10,20,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,11,17,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,12,93,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,13,63,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,14,81,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,15,94,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,16,37,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,17,31,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,18,10,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,19,44,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,20,88,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,21,32,
Site d'escalade Bourget,48.937656147280016,2.4200826596024627,Le Bourget RER,853.0,Dimanche,22,40,
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,6,7,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,7,10,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,8,85,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,9,50,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,10,87,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,11,40,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,12,16,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,13,75,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,14,45,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,15,31,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,16,78,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,17,79,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,18,53,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,19,85,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,20,91,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,21,19,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Lundi,22,32,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,6,73,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,7,39,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,8,31,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,9,96,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,10,1,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,11,96,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,12,32,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,13,76,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,14,29,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,15,32,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,16,76,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,17,25,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,18,21,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,19,65,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,20,37,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,21,89,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mardi,22,45,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,6,14,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,7,97,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,8,43,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,9,48,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,10,74,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,11,60,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,12,66,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,13,5,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,14,8,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,15,5,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,16,72,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,17,94,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,18,31,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,19,40,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,20,75,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,21,7,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Mercredi,22,71,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,6,49,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,7,91,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,8,61,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,9,83,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,10,61,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,11,6,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,12,74,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,13,83,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,14,79,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,15,3,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,16,5,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,17,57,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,18,21,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,19,25,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,20,2,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,21,40,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Jeudi,22,59,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,6,13,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,7,74,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,8,81,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,9,11,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,10,86,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,11,11,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,12,12,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,13,24,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,14,44,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,15,18,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,16,54,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,17,99,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,18,44,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,19,7,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,20,92,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,21,52,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Vendredi,22,54,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,6,31,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,7,50,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,8,43,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,9,81,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,10,69,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,11,17,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,12,82,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,13,21,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,14,36,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,15,95,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,16,55,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,17,58,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,18,2,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,19,27,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,20,73,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,21,34,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Samedi,22,60,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,6,92,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,7,53,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,8,62,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,9,78,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,10,96,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,11,6,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,12,75,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,13,48,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,14,93,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,15,84,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,16,30,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,17,57,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,18,60,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,19,23,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,20,19,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,21,36,0.0
Stade Yves-du-Manoir,48.92941804592227,2.248976007483028,Bois-Colombes,2360.0,Dimanche,22,3,0.0
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,6
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,7
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,8
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,9
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,10
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,11
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,12
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,13
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,14
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,15
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,16
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,17
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,18
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,19
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,20
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,2
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Lundi,22
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,6
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,7
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,8
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,10
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,11
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,12
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,13
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,14
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,15
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,16
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,1
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,18
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,19
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,20
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,21
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mardi,22
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,6
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,7
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,9
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,10
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,11
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,12
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,13
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,14
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,15
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,16
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,17
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,1
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,19
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,20
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,21
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Mercredi,22
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,6
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,7
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,8,
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,10
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,11
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,12
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,13
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,14
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,15
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,16
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,17
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,18
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,19
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,2
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,21
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Jeudi,22
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,6
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,7
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,8
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,10
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,11
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,1
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,1
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,14
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,1
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,16
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,17
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,1
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,19
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,20
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,21
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Vendredi,22
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Samedi,6
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Samedi,7
V��lodrome National,48.78810881456671,2.03431456675395,Saint-Quentin Est,4152.3,Samedi,8,
